video_id,title,description,published_at,channel_id,channel_title,category_id,category_name,tags,duration,definition,caption,view_count,like_count,dislike_count,favorite_count,comment_count
qY9gcB09TjY,Mithun Chakraborty EMOTIONAL SPEECH | Receives the Dadasaheb Phalke Award by the President of India,"Mithun Chakraborty EMOTIONAL SPEECH | Receives the Dadasaheb Phalke Award by the President of India

#filmifever #mithunchakraborty 

Courtesy: DD",2024-10-08T14:43:49Z,UCvYpXe1Lch6IcHBhsMoAZrg,FilmiFever,24,Entertainment,"['Mithun Chakraborty Emotional', 'Mithun Chakraborty The Dadasaheb Phalke Award']",PT9M26S,hd,false,332504,10565,0,0,944
rUKxY6_eujE,Kabhi Main Kabhi Tum Episode 27 | Fahad Mustafa | Hania Aamir | 8 Oct 2024 (Eng Sub)  | ARY Digital,"Watch all the episode of Kabhi Main Kabhi Tum here: https://bit.ly/3zNNsGu

Kabhi Main Kabhi Tum | Episode 27 | Digitally Presented by Master Paints , foodpanda , Sunsilk & Skin White | Fahad Mustafa | Hania Aamir | 8 October 2024 | ARY Digital Drama 

The drama revolves around the concept of ‘Opposites Attract’ where Hania aka Sharjeena will portray the role of a bibliophile, topper and a sorted girl with a practical approach while Fahad’s character is a little laid-back.

Writer: Farhat Ishtiaq
Directed by: Badar Mehmood
 
Cast:
Fahad Mustafa as Mustafa
Hania Aamir as Sharjeena
Emmad Irfani as Adeel
Javed Sheikh as Iftekhar 
Bushra Ansari as Shagufta
Maya Khan as Sidra
Naeema Butt as Rubab
Tauseeq Haider,
Yousuf Bashir Qureshi.

Watch Kabhi Main Kabhi Tum every Monday & Tuesday at 8 :00 PM on ARY Digital

#kabhimainkabhitum  #fahadmustafa  #haniaaamir  #emmadirfani  #javedsheikh  #bushraansari  #mayakhan  #NaeemaButt

Pakistani Drama Industry's biggest Platform, ARY Digital, is the Hub of exceptional and uninterrupted entertainment. You can watch quality dramas with relatable stories, Original Sound Tracks, Telefilms, and a lot more impressive content in HD. Subscribe to the YouTube channel of ARY Digital to be entertained by the content you always wanted to watch.

Subscribe: https://bit.ly/2PiWK68

Join ARY Digital on Whatsapp
 👉 https://bit.ly/3LnAbHU",2024-10-08T16:00:07Z,UC4JCksJF76g_MdzPVBJoC3Q,ARY Digital HD,24,Entertainment,"['ary', 'ary digital', 'new Pakistani dramas', 'Kabhi Main Kabhi Tum episode 27', 'watch Kabhi Main Kabhi Tum ep 27', 'kabhi main kabhi tum new drama', 'new drama kabhi mein kabhi tum', 'New drama Fahad Mustafa kabhi main kabhi tum', 'Kabhi Main Kabhi Tum', 'ARY Digital', 'ARY', 'Fahad Mustafa', 'Hania Aamir', 'Pakistani drama 2024', 'Pakistani drama 2024 Kabhi Main Kabhi Tum ep 27', 'latest episode 27 kabhi mein kabhi tum', 'new episode kabhi mein kabhi tum', 'hania amir new drama', 'Pakistani serial']",PT37M32S,hd,true,16128668,309895,0,0,9346
X6p7Qt-09Tc,Yeh Rishta Kya Kehlata Hai Today Episode NEW PROMO | 10th October 2024 |,"Star Plus Serial YRKKH / Yeh Rishta Kya Kehlata Hai NEW PROMO Today Episode |10th October 2024  | #yehrishtakyakehlatahai #RohitPurohit #SamridhiShukla #yrkkh 
➤Subscribe Telly Reporter @ http://bit.do/TellyReporter
⦿SOCIAL MEDIA Links⦿
➤https://www.facebook.com/TellyReporter
➤https://x.com/TellyReporter
➤https://www.instagram.com/TellyReporter
⦿ Follow TellyReporter With #TellyReporter #TellyExclusive",2024-10-10T00:39:49Z,UCVGiG3GcphUyMzNXg2iMN3A,Telly Reporter,24,Entertainment,"['yeh rishta kya kehlata hai', 'yeh rishta kya kehlata hai full episode today', 'yeh rishta kya kehlata hai new promo', 'yrkkh full episode today promo', 'Yeh Rishta Kya Kehlata hain Full Episode Promo 10th october2024', 'star plus yeh rishta kya kehlata hai', 'yeh rishta kya kehlata hai today episode', 'yeh rishta kya kehlata hai 10th october 2024', 'yeh rishta kya kehlata hai today full episode', 'yeh rishta kya kehlata hai aaj ka full episode', 'yrkkh telly reporter', 'yrkkh full episode today']",PT1M,hd,false,1690973,21807,0,0,610
LKFSgRT818U,Bhool Bhulaiyaa 3 Trailer • Reaction,"#BhoolBhulaiyaa3 #thePJ #PJExplained

My Social Media Handles: 
Instagram: https://www.instagram.com/pjexplained/
WhatsApp: https://shorturl.at/vQxpU
Twitter: https://twitter.com/pjexplained/

Threads: https://www.threads.net/@pjexplained 
Facebook: https://www.facebook.com/pjexplained/
Letterboxd: https://www.letterboxd.com/pjxplained/

The thePJ is a web channel intended to promote cinema through films review, interviews, discussions, video essays and analytical compilations. It is intended primarily for the purpose of encouraging informed discussions, criticism and review of cinema and towards such purpose the programs use short extracts of cinematograph films, sounds recording and photographic works. These clips and extracts are of a minimal nature and the use is not intended to interfere in any manner with their commercial exploitation of the compete work by the owners of the copyright. The use of works are in compliance with the fair dealing exception provided under Sec. 52 of the Copyright Act, and we asset our use of the works under the exception provided for criticism and review.",2024-10-09T09:35:49Z,UCbPUDwXjjV7KOYGdz3tLpXw,thePJ,20,Gaming,"['Bhool Bhulaiyaa 3', 'Bhool Bhulaiyaa 3 Trailer', 'PJ Explained', 'thePJ', 'Reporter Roommate']",PT6M26S,hd,false,257538,16351,0,0,963
X5Nqc-sIk1Q,"Sandhya Raagam (சந்தியாராகம்) | திங்கள்-சனி, இரவு 9.30 மணிக்கு | 10 Oct 24 | Promo | Zee Tamil","#SandhyaRaagam #Maya #Dhanalakshmi #Seenu #Janaki #Raghuram #Promo #ZeeTamil

Zee5 Paid Subscription Link: https://bit.ly/32gxIJ4
Free Subscription click here: https://bit.ly/SubscribeFreeZeeTamil
Get notified about our Latest update by Clicking the Bell Icon 🔔

To Free Download ZEE5 Mobile app click the link below
Playstore: http://bit.ly/Zee5PlayStore
iTunes: http://bit.ly/Zee5ITunes

Connect with Zee Tamil on Social Media
Whatsapp: https://bit.ly/ZeeTamilWhatsApp
Facebook: http://bit.ly/ZeeTamilFB
Instagram: http://bit.ly/ZeeTamilInsta
Twitter: http://bit.ly/ZeeTamilTwitter

Connect with Zee5 on Social Media
Facebook: http://bit.ly/Zee5TamilFB
Instagram: http://bit.ly/Zee5TamilInsta
Twitter: http://bit.ly/Zee5TamilTwitter",2024-10-10T04:00:32Z,UC_wIGmvdyAQLtl-U2nHV9rg,Zee Tamil,24,Entertainment,"['Zee Tamil', 'zeetamil', 'ஜீ தமிழ்', 'zee தமிழ்', 'Tamil channel', 'tamil tv serial', 'tamil serial', 'zee tamil show', 'entertainment', 'daily soaps', 'family', 'drama', 'comedy', 'horror', 'thriller', 'romance', 'romantic', 'tamil', 'free', 'download', 'mobile', 'story', 'episode', 'latest', 'scene', 'full episode', 'best scene', 'webisode', 'precap', 'preview', 'promo', 'complete series', 'video', 'youtube', 'tv', 'popular shows', 'zee5', 'ZEEL']",PT30S,hd,false,515352,8721,0,0,41
QLOg0r8TfVc,Happy Birthday Maruthi - Special Making Video | #TheRajaSaab | Prabhas | Maruthi | SS Thaman | PMF,"A Birthday Blast for @director_maruthi straight from the sets of #TheRajaSaab 💥💥

An explosive entertainment is coming packed with all the CHILLS & A Special DARLING treat for all the fans 🔥🔥 

No one's going to stay in their seats ❤️‍🔥❤️‍🔥

𝐀 𝐑𝐞𝐛𝐞𝐥’𝐬 𝐄𝐧𝐭𝐞𝐫𝐭𝐚𝐢𝐧𝐦𝐞𝐧𝐭 𝐄𝐱𝐩𝐥𝐨𝐝𝐞𝐬 𝐖𝐨𝐫𝐥𝐝𝐰𝐢𝐝𝐞 𝐎𝐧 𝐀𝐩𝐫𝐢𝐥 𝟏𝟎𝐭𝐡, 𝟐𝟎𝟐𝟓 🌋

#TheRajaSaabOnApril10th 

#Prabhas #Maruthi #TGVishwaPrasad #ThamanS #KarthikPalani #VivekKuchibhotla #Rajeevan #VenkateshwaraRao #RamLaxman #KingSolomon #SKN

Cast: Prabhas, Malavika Mohanan, Nidhhi Agerwal

Crew Details:
Written & Directed by: Maruthi
Produced by: TG Vishwa Prasad
Music: Thaman S
Co-Producer: Vivek Kuchibhotla
DOP: Karthik Palani
Production Designer: Rajeevan
Associate Producer: Raja Subramanian, Sunil Shah
Editor: Kotagiri Venkateshwara Rao
Fight Master: Ram Laxman, King Solomon
VFX Producer: RC Kamalakannan
Creative Producer: SKN
Marketing: Walls & Trends
Sound design: Sync Cinema
VFX Company: Deccan Dreams


--------------------------------------------------------------------

#PeopleMediaFactory is a film production company established by TG Vishwa Prasad. Many successful films are being made under this production banner and are currently very diligent with a line-up of movies.

--------------------------------------------------------------------

Watch More Videos On People Media Factory:
☛https://youtu.be/3PlDRKKA0n4?si=qyfjoZPRWddmjJoE
☛https://youtu.be/QuLXIVIu6M0?si=OFUrIrINnwXt0lmV
☛https://youtu.be/xnubQ829q0c?si=HrAJBYFwdXenmw-m
☛https://youtu.be/dvGb468n2ck?si=Uw9ye-_kMMNXs_hE
☛https://youtu.be/15-wB7xVsGw?si=b4Q5j_baymE_1kH6
☛https://youtu.be/S-VogJ6GN54?si=oELsGtaSV8KIL77X
--------------------------------------------------------------------
Stay Connected with People Media Factory:

☛ Subscribe to Our YouTube Channel: https://youtube.com/@PeopleMediaFactory?si=kGbwH_TiWt7-Rk5G
☛ Follow us on Facebook: https://www.facebook.com/peoplemediafactory
☛ Follow us on Instagram: https://www.instagram.com/peoplemediafactory/
☛ Follow us on Twitter: https://twitter.com/peoplemediafcy
☛ Visit Our Website: https://peoplemediafactory.com/",2024-10-08T10:35:04Z,UCrzx3ZPXEZpzEGLF1gIuORQ,People Media Factory,24,Entertainment,"['People Media Factory', 'Prabhas New Movie', 'Raja Saab Prabhas', 'Raja Saab Glimpse', 'Raja Saab Glimpse Telugu', 'Raja Saab Making Video', 'Raja Saab Special Making Video', 'Director Maruthi Birthday Special Video', 'Rajasaab Prabhas Movie Glimpse', 'Raja Saab', 'RajaSaab Glimpse', 'Rajasaab Update', 'Raja Saab Update Latest Update', 'Raja Saab Update Telugu', 'Raja Saab Teaser', 'RajaSaab Trailer', 'Prabhas Rajasaab', 'Upcoming Prabhas Movie', 'Upcoming Movies 2025', 'The Raja Saab Glimpse', 'Director Maruthi']",PT36S,hd,false,970870,40684,0,0,562
6mFLmyR25H0,How To Calm Your Mind? By Sandeep Maheshwari | Meditation & Spirituality,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars",2024-10-10T15:52:16Z,UCBqFKDipsnzvJdt6UT0lMIg,Sandeep Maheshwari,22,People & Blogs,"['Sandeep Maheshwari', 'Mind', 'Thought', 'Thoughts', 'Thinking', 'Motivational', 'Motivation', 'Speech', 'Video', 'Videos', 'Spiritual', 'Spirituality', 'Relax', 'Stress']",PT57M51S,hd,false,168351,11538,0,0,894
mNtr1ELjA3Q,Teri Chhaon Mein - Ep 20 [CC] - 10 Oct 2024 - Jhalak Beauty Cream [ Danish Taimoor & Laiba khurram ],"👉 Subscribe To HUM TV - https://bit.ly/Humtvpk

Teri Chhaon Mein - Episode 20 [CC] - 10 October 2024 - Digitally Assoicated By Jhalak Beauty Cream
- [ Danish Taimoor & Laiba khurram ] - HUM TV

Blind trust in love can take you to the road of irreversible destruction!!

Watch The Drama Serial ""Teri Chhaon Mein"" Every Thursday at 8:00 PM Only On HUM TV.

Digitally Assoicated By Jhalak Beauty Cream

Writer:Radain Shah

Director:Abdullah Badeni 

Producer:Momina Duraid Productions

Cast:
Danish Taimoor, Laiba Khurram, Sohail Sameer, Tehseen Wajahat, Behroz Sabzwari, Hassan Niazi, Angeline Malik, Noor Ul Ain Zaidi, Raza Abid, Rao Muhammad Shahwaiz, Aslam Sheikh, Shabbir Jan, Tarah Mahmood, Fareeda Shabbir, Nancy, Hurriya Mansoor

#terichhaonmeinep20
#humtv 
#drama 
#danishtaimoor 
#laibakhurram",2024-10-10T16:00:48Z,UCEeEQxm6qc_qaTE7qTV5aLQ,HUM TV,24,Entertainment,"['pakistani serial', 'best pakistani drama', 'Teri Chhaon Mein ep 20', 'Teri Chhaon Mein new ep', 'Teri Chhaon Mein 20 ep', 'Teri Chhaon Mein episode 20', 'Danish Taimoor new drama', 'Danish Taimoor', 'new pakistani drama', 'teri chhaon men ep 20', 'drama pakistani', 'pakistani drama', 'tum mery kia ho latest episode', 'pakistani comedy scene', 'best short pakistani drama 20', 'teri chhaon', 'teri chaon mein drama', 'teri chhaon mein episode 20', 'teri chhaon mein']",PT36M16S,hd,true,3436522,84442,0,0,1503
J-KhNuI73ww,क्या Iyer और Jetha खा पाएँगे इतना बड़ा Sada Dosa? | Taarak Mehta Ka Ooltah Chashmah,"Click here to subscribe to Sony SAB Channel:
https://www.youtube.com/channel/UC6-F5tO8uklgE9Zy8IvbdFw?sub_confirmation=1

The men from the Gokuldham society are shocked that the ladies did not pick up the call. The ladies file a complaint at the police station about the bike. The society members are tensed that the ladies did not receive a call even after consistently trying it. Bhide and the society members are shocked after learning that Madhavi has filed a complaint about a bike stolen from the market before. Inspector Chalu Pande assures Bhide that the search team is consistently tracing the location of his bike and will find it soon. 

Show Name: Taarak Mehta Ka Ooltah Chashmah
Star Cast: Dilip Joshi, Disha Vakani, Amit Bhatt 
Produced By: Asit Kumar Modi 

#taarakmehtakaooltahchashmah #sab #तारकमेहताकाउल्टाचश्मा #Latest #New #TaarakMehtaKaOoltahChashmah2024 #tmkocfunnyepisodes #hindicomedy #comedyvideo 

About Taarak Mehta Ka Ooltah Chashmah: 
----------------------------------------------------------------------
The show is inspired by the famous humorous column 'Duniya Ne Undha Chasma' by the eminent Gujarati writer Mr. Tarak Mehta. This story evolves around happenings in ""Gokuldham Co-operative Society"" and covers topical issues that are socially relevant. The show predominantly - revolves around 'Jethalal' (Dilip Joshi), an uneducated Gujarati businessman. Your 'Taarak Mehta' (Sailesh Lodha), is his neighbour. 'Jethalal' finds a friend and philosopher in 'Taarak Mehta' and often goes to him for advice whenever he is in trouble. Jethalal's family includes his simpleton wife 'Daya Ben' (Disha Wakani) and a mischievous son 'Tapu' (Bhavya Gandhi). Tapu is a menace and a constant source of trouble for all the members of Gokuldham. They have often warned 'Jethalal' to reform 'Tapu' or be prepared to leave the premises. Lost hopes of being heard by his son, he calls his father 'Champaklal' (Amit Bhatt) from the village. This was his great idea of leashing some control over the mischievous Tapu. The opposite happens and the grandfather joins hands with the grandson to make life a roller coaster troublesome ride for Jethalal. 

Click here to watch more episodes of Taarak Mehta Ka Ooltah Chashmah:
https://www.youtube.com/playlist?list=PL6Rtnh6YJK7a-p97oXBuuoyLMAq7Ktx_h
 
क्या Iyer और Jetha खा पाएँगे इतना बड़ा Sada Dosa? | Taarak Mehta Ka Ooltah Chashmah",2024-10-05T09:30:06Z,UC6-F5tO8uklgE9Zy8IvbdFw,Sony SAB,24,Entertainment,"['तारक मेहता', 'hindi serial', 'taarak mehta ka ooltah chashmah', 'taarak full episode', 'taarak mehta latest episode', 'tmkoc funny episode', 'tmkoc funny', 'taarak mehta ka ooltah chashmah clip', 'tmkoc full episode', 'new theme tmkoc', 'tmkoc', 'champaklal gada', 'comedy clip', 'tmkoc funny episodes', 'funny tmkoc episode', 'jethalal funny scenes', 'tmkoc new episode', 'taarak funny scenes', 'tmkoc clips', 'તારક મેહતા', 'તારક મેહતા કા ઉલ્ટા ચશ્મા', 'jetha special', 'taarak mehta comedy', 'jethalal gada comedy']",PT37M38S,hd,false,5887673,56549,0,0,1879
glw4pTkm4WY,Singham Again Trailer Review,"subskibe

Instagram
https://www.instagram.com/badal_bnftv

Facebook
https://www.facebook.com/bnftv/?ref=br_rs

Twitter
https://twitter.com/badal_bnftv",2024-10-07T10:28:58Z,UCUinnqDgIsNFleLdkZKbP-w,BnfTV,24,Entertainment,[],PT7M34S,hd,false,769599,40863,0,0,2776
c02ps7XL1nc,Finally roka ho gya😍Special Vlog,"Guys if you enjoyed this vlog
Don't forget to Subscribe and turn on the
notifications to get notified of our new vlogs.



For business purpose and sponsorship 
contact-
Parasthakralbusiness@gmail.com

Snapchat - Theparasthakral

Paras Instagram
Instagram- https://Instagram.com/theparasthakral

Hriday's Instagram
https://instagram.com/hriday_thakral",2024-10-07T08:30:11Z,UCuchJgGQd4VjLoE3tmasB3Q,Paras Thakral Vlogs,22,People & Blogs,"['Paras thakral', 'Paras thakral vlogs', 'hriday thakral vlog', 'hriday vlogs', 'daily vlogs', 'family vlog', 'Sourav joshi vlogs', 'Sourav joshi vlog', 'paras thakral new vlog', 'vlog', 'vlogs', 'Sourav Joshi new vlog', 'vlogger', 'vlogging', 'new vlogs', 'paras bhaiya vlog', 'hriday paras vlogs', 'Paras thakral roka ceremony', 'Paras thakral roka', 'Paras roka vlog', 'Paras vlogs', 'Paras vlog', 'Paras marriage vlog', 'Paras wedding', 'Paras wedding vlogs', 'Paras thakral new wife', 'Paras new wife']",PT40M3S,hd,false,1640395,62975,0,0,3334
V_gtVAbGRkQ,இதெல்லாமாவா சாப்பிடுறாங்க😱🤢 | Bali Ep- 3 | Vj Siddhu Vlogs,"GT Holidays:
Contact GT holidays for Tour Packages all across the globe
For more details : https://www.gtholidays.in/
Call : 9940882200

For Business inquiries please contact us :7200571056
Gmail : vjsidduvlogsadv@gmail.com  

#vjsiddhuvlogs #funvlogs #balivlogs #streefood #episode3

___________________________________

Follow My Social Media Pages 

Facebook :- https://www.facebook.com/siddhuvideos?mibextid=LQQJ4d
Instagram :- https://www.instagram.com/vjsiddhu_official/?igshid=OGQ5ZDc2ODk2ZA%3D%3D
Page Instagram :- https://www.instagram.com/vjsiddhu_vlogs/?igshid=MmIzYWVlNDQ5Yg%3D%3D

___________________________________

In Association with DIVO - Digital Partner
Website - http://web.divo.in/
Instagram - https://www.instagram.com/divomovies/
Facebook - http://www.facebook.com/divomovies
Twitter - https://twitter.com/divomovies",2024-10-09T09:30:07Z,UCJcCB-QYPIBcbKcBQOTwhiA,Vj Siddhu Vlogs,22,People & Blogs,"['Vj Siddhu Vlogs', 'Vj Siddhu Vlogs Youtube channel', 'Vj Siddhu Vlogs channel', 'Siddhu', 'Siddhu vlogs', 'Siddhu channel', 'Vj Siddhu channel', 'Vj Siddhu', 'Siddhu latest videos', 'Vj Siddhu Vlogs latest', 'Vlogs', 'fun panrom vlogs', 'sidhu vlogs', 'siddhu vlogs', 'bali vlogs', 'bali series', 'vj siddhu vlogs', 'vj siddhu vlogs bali series', 'vj siddhu vlogs bali vlog', 'siddhu balli series', 'harshath khan', 'sathish', 'celebrity sathish', 'bali vlog', 'siddhu bali series', 'siddhu new series vlog', 'vj siddhu bali video']",PT18M27S,hd,false,1767165,124029,0,0,1462
p8Nrm7ZK2E4,Durga Ji Ki Aarti - Jai Ambe Gauri Full with Lyrics | Mata Ki Aarti | माता जी की आरती | दुर्गा आरती,"Durga Ji Ki Aarti - Jai Ambe Gauri Full with Lyrics | Mata Ki Aarti | माता जी की आरती | दुर्गा आरती

Tips Bhakti Prem Presents Navratri Most Popular ""Jai Ambe Gauri Aarti"" With Lyrics Sung By Alka Yagnik. watch on @tipsbhaktiprem 

#durgamantra #navdurgamantra #navratrimantra #navratri2024 

To receive regular updates on devotional songs subscribe to us on the following link: https://www.youtube.com/BhaktiPrem

Song Credits :
Singer : Alka Yagnik
Lyrics : Traditional
Music Composer : Sayed Ali

Lyrics :
Jai Ambe Gauri, Maiya Jai Durga Gauri
जय अम्बे गौरी, मैया जय दुर्गा गौरी
Tumko Nishdin Dhyavat, 
तुमको निशदिन ध्यावत 
Tumko Nishdin Dhyavat, 
तुमको निशदिन ध्यावत
Brahma Hari Shivji
ब्रह्मा हरि शिवजी 
Om Jai Ambe Gauri
ॐ जय अम्बे गौरी

Maang Sindoor Virajat, Tiko Jagmag Ko
मांग सिंदूर विराजत, टीको जगमग को
Maiya Tiko Jagmag Ko
मैया टीको जगमग को
Ujjwal Se Do Naina, Chandra Wadan Neeko
उज्ज्वल से दो नैना, चंद्र वदन नीको
Om Jai Ambe Gauri
ॐ जय अम्बे गौरी

Kanak Samaan Kalevar, Raktambar Raaje
कनक समान कलेवर, रक्ताम्बर राजै
Maiya Raktambar Raaje
मैया रक्ताम्बर राजै
Rakta pushp Gal Mala, Kanthan Par Saaje
रक्त पुष्प गल माला, कंठन पर साजै
Om Jai Ambe Gauri
ॐ जय अम्बे गौरी


Ke Hari Vahan Rajat, Khadag Khappar Dhaari
के हरि वाहन राजत, खड्ग खप्पर धारी
Maiya Khadag Khappar Dhaari
मैया खड्ग खप्पर धारी
Sur-Nar-Munijan Sevat, Tinke Dukh Haari
सुर-नर-मुनिजन सेवत, तिनके दुखहारी
Om Jai Ambe Gauri
ॐ जय अम्बे गौरी

Kanan Kundal Shobhit, Naasagre Moti
कानन कुण्डल शोभित, नासाग्रे मोती
Maiya Naasagre Moti
मैया नासाग्रे मोती
Kotik Chandra Divakar, Sam Rajat Jyoti
कोटिक चंद्र दिवाकर, सम राजत ज्योती
Om Jai Ambe Gauri
ॐ जय अम्बे गौरी

Shumbh-Nishumbh Vidare, Mahishasur Ghaati
शुंभ-निशुंभ बिदारे, महिषासुर घाती
Maiya Mahishasur Ghaati
मैया महिषासुर घाती
Dhumra  Vilochan Naina, Nis Din Madamati
धूम्र विलोचन नैना, निस दिन मदमाती
Om Jai Ambe Gauri
ॐ जय अम्बे गौरी

Chand-Mund Sanhare, Shonit Beej Hare
चण्ड-मुण्ड संहारे, शोणित बीज हरे
Maiya Shonit Beej Hare
मैया शोणित बीज हरे
Madhu-Kaitabh Dou Maare, Sur Bhayhin Kare
मधु-कैटभ दोउ मारे, सुर भयहीन करे
Om Jai Ambe Gauri
ॐ जय अम्बे गौरी

Bramhani, Rudrani,Tum Kamala Rani
ब्रह्माणी, रूद्राणी, तुम कमला रानी
Maiya Tum Kamla Rani
मैया तुम कमला रानी
Agam Nigam Ne Bakhani, Tum Shiv Patrani
आगम निगम ने बखानी, तुम शिव पटरानी
Om Jai Ambe Gauri
ॐ जय अम्बे गौरी

Chausath Yogini Gavat, Nritya Karat Bhairo
चौंसठ योगिनी गावत, नृत्य करत भैरों
Maiya Nritya Karat Bhairo
मैया नृत्य करत भैरों
Bajat Taal Mridanga, Aru Baajat Damaru
बाजत ताल मृदंगा, अरू बाजत डमरू
Om Jai Ambe Gauri
ॐ जय अम्बे गौरी

Tum Hi Jag Ki Maata, Tum Hi Ho Bharta
तुम ही जग की माता, तुम ही हो भरता
Maiya Tum Hi Ho Bharta
मैया तुम ही हो भरता
Bhaktan Ki Dukh Harta, Sukh Sampati Karta
भक्तन की दुख हरता, सुख संपति करता
Om Jai Ambe Gauri
ॐ जय अम्बे गौरी

Bhuja Char Ati Shobhit, Var Mudra Dhari xx
भुजा चार अति शोभित, वर-मुद्रा धारी
Maiya Var Mudra Dhari
मैया वर-मुद्रा धारी
Mann Vaanchhit Phal Paavat, Sevat Nar Naari
मनवांछित फल पावत, सेवत नर नारी
Om Jai Ambe Gauri
ॐ जय अम्बे गौरी

Kanchan Thaal Virajat, Agar Kapoor Baati
कंचन थाल विराजत, अगर कपूर बाती
Maiya Agar Kapoor Baati
मैया अगर कपूर बाती
Shrimaalketu Mein Rajat, Koti Ratan Jyoti
श्रीमालकेतु में राजत, कोटि रतन ज्योती
Om Jai Ambe Gauri
ॐ जय अम्बे गौरी

Shree Ambeji Ki Aarti, Jo Koi Nar Gaave
श्री अंबेजी की आरति, जो कोइ नर गावे
Maiya Jo Koi Nar Gaave
मैया जो कोइ नर गावे
Kehat Shivanand Swami, Sukh-Sampatti Paave
कहत शिवानंद स्वामी, सुख-संपति पावे
Om Jai Ambe Gauri
ॐ जय अम्बे गौरी

Jai Ambe Gauri, Maiya Jai Durga Gauri
जय अम्बे गौरी, मैया जय दुर्गा गौरी
Tumko Nishdin Dhyavat, 
तुमको निशदिन ध्यावत 
Tumko Nishdin Dhyavat, 
तुमको निशदिन ध्यावत
Brahma Hari Shivji
ब्रह्मा हरि शिवजी 
Om Jai Ambe Gauri
ॐ जय अम्बे गौरी


Follow us on our Social Media Platforms :
► Facebook: https://www.facebook.com/BhaktiPrem
​► Instagram: https://www.instagram.com/BhaktiPrem
​► Twitter:  https://twitter.com/BhaktiPrem1

Join Us On:
Tips Bhakti Prem - https://youtube.com/bhaktiprem
Tips Official - http://youtube.com/tipsofficial
Tips Jhankar Gaane - http://youtube.com/jhankargaane
Tips Films: https://youtube.com/tipsfilms
Tips Punjabi: https://youtube.com/tipspunjabi
Tips Marathi - https://youtube.com/TipsMarathi
Tips Bhojpuri: https://youtube.com/TipsBhojpuri
90’s Gaane: https://youtube.com/90sGaane
Volume: http://youtube.com/volume
Tips Haryanvi: https://youtube.com/TipsHaryanvi
Tips Gujrati: https://youtube.com/TipsGujarati
Tips Telugu: https://youtube.com/TipsTelugu
Tips Sindhi: https://www.youtube.com/TipsSindhi
Tips Ibadat: https://youtube.com/TipsIbadat

durga aarti,durga ji ki aarti,durga mata ki aarti,mata ki aarti,jai ambe gauri,aarti,आरती,aarti durga mata ji ki,maa durga aarti,durga maa aarti,durga maa ki aarti,durga mata aarti,mata ji ki aarti,durga mata,sherawali mata ki aarti,aarti aarti,bhakti song,दुर्गा मां की आरती,navratri aarti,mata aarti,mata,arti,mata ke bhajan,mata rani ke bhajan,mata rani song,morning bhajan,bhajan songs,durga puja song,navratri song,bhajan,arti mata ki, navratri 2024,navratri bhajan",2024-10-08T01:30:33Z,UCCbmKsQJ92JV-L8jYJ4u9Yg,Tips Bhakti Prem,10,Music,"['durga aarti', 'durga ji ki aarti', 'durga mata ki aarti', 'mata ki aarti', 'jai ambe gauri', 'aarti', 'आरती', 'aarti durga mata ji ki', 'maa durga aarti', 'durga maa aarti', 'durga maa ki aarti', 'durga mata aarti', 'mata ji ki aarti', 'durga mata', 'sherawali mata ki aarti', 'aarti aarti', 'दुर्गा मां की आरती', 'navratri aarti', 'mata ke bhajan', 'mata rani ke bhajan', 'mata rani song', 'morning bhajan', 'bhajan songs', 'durga puja song', 'navratri song', 'arti mata ki', 'navratri 2024', 'navratri bhajan', 'bhakti song']",PT8M15S,hd,false,256616,1383,0,0,137
lcvLHwjO6Zg,அவ்ளோதான் முடிச்சிவிட்டீங்க !! Bigg Boss Tamil Season 8 Grand Launch Reaction😱Vijay Tv | Tamil Troll,"*Instagram: https://www.instagram.com/emptyhand_yt

Our New Shorts Channel : https://www.youtube.com/channel/UCi7piZmMfCPsM7RwXk-WTIg

Join With Me Friends... 
For More  Videos... Subscribe to Empty Hand Youtube Channel",2024-10-07T05:38:13Z,UC8_aMwsn53tncdH-5iLu8-w,Empty Hand,24,Entertainment,"['empty hand', 'ajith sri', 'empty hand roast', 'bigg boss season 8', 'bigg boss tamil 8', 'bigg boss tamil season 8 contestants', 'bigg boss tamil season 8', 'bigg boss 8 tamil', 'bigg boss tamil season 8 live', 'bigg boss tamil season 8 promo', 'bigg boss tamil season 8 contestants list', 'bigg boss 8 tamil promo', 'bigg boss 8 tamil live today', 'bigg boss 8 tamil troll', 'bigg boss 8 review', 'bigg boss roast', 'vijay tv', 'vijay sethupathi', 'bigg boss 8 tamil review', 'vijay television', 'kavundampalayam']",PT14M58S,hd,false,1113652,44268,0,0,1142
